/fields=id,latitude,longitude,date_time,cruise,aqua_filename,aqua_es_error,aqua_pixel_total,aqua_tdiff,aqua_solz,aqua_senz,aqua_cv,aqua_windspeed,aqua_rrs412,aqua_rrs443,aqua_rrs488,aqua_rrs531,aqua_rrs547,aqua_rrs555,aqua_rrs667,aqua_rrs678,insitu_rrs412,insitu_rrs443,insitu_rrs488,insitu_rrs531,insitu_rrs547,insitu_rrs555,insitu_rrs667,insitu_rrs678,insitu_data_source
/units=none,degrees,degrees,yyyy-mm-dd hh:mm:ss,none,none,unitless,unitless,seconds,degrees,degrees,unitless,m*s^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,sr^-1,unitless
/end_header
617451,20.80998700,-157.18965200,2013-12-22 22:31:17,moby253,A2013356234000.L2_LAC.R0000031984_14319_617451.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,4316,47.91,19.57,0.012,2.493,0.01126200,0.00856600,0.00590800,0.00217900,0.00165400,0.00137200,0.00015000,0.00014500,0.01085153,0.00831503,0.00580403,0.00209401,0.00147321,0.00134336,0.00011980,0.00012728,moby
617457,20.82475500,-157.19651700,2013-12-25 23:36:18,moby253,A2013360001000.L2_LAC.R0000031984_14319_617457.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,2253,51.02,42.75,0.015,7.044,0.01185800,0.00890600,0.00608700,0.00220500,0.00164300,0.00136100,0.00014200,0.00015000,0.01129282,0.00863674,0.00578895,0.00212958,0.00148937,0.00135614,0.00011823,0.00012593,moby
617463,20.82183000,-157.20056700,2013-12-26 22:32:00,moby253,A2013360231500.L2_LAC.R0000031984_14319_617463.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,2809,45.76,55.64,0.019,6.820,0.01016900,0.00768600,0.00531600,0.00186500,0.00140400,0.00109700,0.00007800,0.00006900,0.01038095,0.00808333,0.00554938,0.00209987,0.00147328,0.00134142,0.00012137,0.00012969,moby
617469,20.82048500,-157.19714800,2013-12-31 22:31:19,moby253,A2013365233500.L2_LAC.R0000031984_14319_617469.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,3947,46.62,31.50,0.014,3.280,0.01125800,0.00843500,0.00557800,0.00169800,0.00119000,0.00093600,0.00002600,0.00009500,0.01192948,0.00911070,0.00629162,0.00220260,0.00154194,0.00140283,0.00012097,0.00012869,moby
617475,20.82102300,-157.19950000,2014-01-05 22:31:21,moby253,A2014005235500.L2_LAC.R0000031984_14319_617475.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,5043,47.63,7.75,0.015,6.358,0.00996500,0.00761600,0.00543300,0.00186400,0.00136300,0.00110900,0.00012500,0.00013600,0.01067758,0.00815349,0.00571779,0.00203185,0.00142386,0.00129634,0.00011397,0.00012034,moby
617493,20.81277800,-157.18584000,2014-01-09 23:36:03,moby254,A2014009233000.L2_LAC.R0000031985_20N_20N_157W_157W.hdf_OCVAL.nc_14325_617493_B5.tgz,0.00000000,25,-312,44.86,41.52,0.017,1.009,0.01199900,0.00895500,0.00599700,0.00210800,0.00154200,0.00127500,0.00011900,0.00010800,0.01318396,0.01008010,0.00687427,0.00231300,0.00160925,0.00146184,0.00011489,0.00012005,moby
617499,20.81291300,-157.19792000,2014-01-10 22:31:04,moby254,A2014011001000.L2_LAC.R0000031985_14325_617499.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,6155,48.80,42.37,0.018,3.624,0.01248200,0.00934800,0.00631100,0.00225300,0.00170000,0.00139300,0.00014500,0.00015100,0.01192769,0.00903584,0.00595111,0.00212309,0.00148148,0.00134784,0.00010392,0.00010842,moby
617505,20.81075300,-157.19387200,2014-01-12 22:31:05,moby254,A2014013000000.L2_LAC.R0000031985_14325_617505.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,5416,47.05,20.81,0.023,2.275,0.01380400,0.01030900,0.00671500,0.00238100,0.00176600,0.00144500,0.00015800,0.00015600,0.01234145,0.00927431,0.00624412,0.00209473,0.00145267,0.00131953,0.00010424,0.00010770,moby
617541,20.82218700,-157.18715300,2014-01-16 23:36:06,moby254,A2014016233500.L2_LAC.R0000031985_20N_20N_157W_157W.hdf_OCVAL.nc_14325_617541_B5.tgz,0.00000000,25,45,43.98,32.03,0.011,3.102,0.01323500,0.00989400,0.00654200,0.00228700,0.00172400,0.00142900,0.00012200,0.00012400,0.01377180,0.01043253,0.00666628,0.00227259,0.00157144,0.00142592,0.00011356,0.00011760,moby
617553,20.82395500,-157.19727200,2014-01-17 23:36:07,moby254,A2014018001500.L2_LAC.R0000031985_20N_20N_157W_157W.hdf_OCVAL.nc_14325_617553_B5.tgz,0.00000000,25,2619,48.20,50.20,0.020,0.738,0.01373000,0.01019100,0.00666600,0.00231800,0.00170200,0.00144800,0.00014200,0.00014400,0.01350419,0.01025337,0.00692016,0.00233064,0.00162093,0.00147314,0.00011415,0.00011807,moby
617559,20.82477800,-157.18529300,2014-01-19 22:31:08,moby254,A2014020000500.L2_LAC.R0000031985_14325_617559.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,5784,46.30,32.66,0.008,2.284,0.01434900,0.01073100,0.00696200,0.00243400,0.00180800,0.00143300,0.00012300,0.00013200,0.01430737,0.01072582,0.00672936,0.00230078,0.00159665,0.00145116,0.00011796,0.00012188,moby
617571,20.82366000,-157.18330000,2014-01-21 23:36:08,moby254,A2014021235500.L2_LAC.R0000031985_14325_617571.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,1152,44.54,7.57,0.011,6.949,0.01370200,0.01024200,0.00678600,0.00240000,0.00180700,0.00148800,0.00016700,0.00016000,0.01378478,0.01026518,0.00678869,0.00219498,0.00151171,0.00137116,0.00010919,0.00011307,moby
617577,20.81723300,-157.18871300,2014-01-23 23:36:09,moby254,A2014023234000.L2_LAC.R0000031985_14325_617577.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,417,42.90,20.14,0.009,3.051,0.01088600,0.00832100,0.00572000,0.00182500,0.00132800,0.00110200,0.00009000,0.00011400,0.01235609,0.00941866,0.00623136,0.00221544,0.00154538,0.00140565,0.00010997,0.00011470,moby
617583,20.81598700,-157.18310800,2014-01-24 23:36:09,moby254,A2014025002500.L2_LAC.R0000031985_14325_617583.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,2992,47.44,56.68,0.029,1.795,0.01102200,0.00841400,0.00585800,0.00204100,0.00148500,0.00130400,0.00007200,0.00007500,0.01265592,0.00955934,0.00657928,0.00224996,0.00157093,0.00142865,0.00011281,0.00011768,moby
617595,20.81718200,-157.18150200,2014-01-30 23:36:12,moby254,A2014030234500.L2_LAC.R0000031985_20N_20N_157W_157W.hdf_OCVAL.nc_14325_617595_B5.tgz,0.00000000,25,784,41.67,6.61,0.015,0.621,0.01133100,0.00863500,0.00596300,0.00217700,0.00162800,0.00136900,0.00012100,0.00012100,0.01210116,0.00910742,0.00639740,0.00221502,0.00154506,0.00140369,0.00010639,0.00011015,moby
617613,20.80773200,-157.19083300,2014-02-10 23:36:17,moby254,A2014041233000.L2_LAC.R0000031985_20N_20N_157W_157W.hdf_OCVAL.nc_14325_617613_B5.tgz,0.00000000,25,-312,36.88,41.52,0.017,1.394,0.01057300,0.00819400,0.00572300,0.00205200,0.00151600,0.00124000,0.00005400,0.00005800,0.01129161,0.00866570,0.00613492,0.00217990,0.00152374,0.00138575,0.00011280,0.00011737,moby
617625,20.80777000,-157.19259000,2014-02-12 23:36:17,moby254,A2014043231500.L2_LAC.R0000031985_20N_20N_157W_157W.hdf_OCVAL.nc_14325_617625_B5.tgz,0.00000000,25,-1043,35.38,55.86,0.034,0.186,0.01035400,0.00814900,0.00552700,0.00178100,0.00129300,0.00095300,-0.00006300,-0.00004800,0.01133963,0.00876899,0.00624631,0.00227097,0.00161749,0.00148027,0.00012732,0.00012964,moby
617637,20.80695800,-157.19045700,2014-02-14 00:41:18,moby254,A2014045000000.L2_LAC.R0000031985_20N_20N_157W_157W.hdf_OCVAL.nc_14325_617637_B5.tgz,0.00000000,25,-2375,39.06,21.20,0.027,3.091,0.01375200,0.01059900,0.00715700,0.00272700,0.00206700,0.00167700,0.00017000,0.00014900,0.01249153,0.00933792,0.00601345,0.00210465,0.00146205,0.00132911,0.00010095,0.00010673,moby
617643,20.82347200,-157.18660200,2014-02-19 23:36:20,moby254,A2014050232500.L2_LAC.R0000031985_14325_617643.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,-673,33.55,49.32,0.015,1.113,0.01240600,0.00911900,0.00600800,0.00213900,0.00157900,0.00128000,0.00003100,0.00001700,0.01249910,0.00917164,0.00637484,0.00220408,0.00153767,0.00139842,0.00011078,0.00011439,moby
617649,20.82122800,-157.18602800,2014-02-22 22:31:22,moby254,A2014053235500.L2_LAC.R0000031985_14325_617649.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,5057,35.67,7.76,0.011,1.176,0.01242800,0.00940500,0.00631200,0.00224300,0.00167200,0.00140200,0.00011900,0.00011600,0.01238090,0.00936639,0.00619758,0.00222035,0.00154813,0.00140777,0.00010836,0.00011273,moby
617673,20.80840800,-157.18993300,2014-02-26 23:36:23,moby254,A2014057233000.L2_LAC.R0000031985_20N_20N_157W_157W.hdf_OCVAL.nc_14325_617673_B5.tgz,0.00000000,25,-315,31.69,41.67,0.015,5.998,0.01105900,0.00828500,0.00547600,0.00164300,0.00114100,0.00094400,0.00003500,0.00007000,0.01290013,0.00934266,0.00597477,0.00208018,0.00145015,0.00131932,0.00009961,0.00010307,moby
617679,20.82339700,-157.19773700,2014-02-27 22:31:24,moby254,A2014059001000.L2_LAC.R0000031985_14325_617679.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,6155,36.77,42.36,0.018,2.815,0.01383600,0.01023000,0.00648900,0.00211500,0.00155100,0.00122700,0.00002700,0.00004500,0.01382496,0.01005701,0.00661409,0.00215786,0.00149404,0.00135639,0.00010770,0.00010974,moby
617709,20.81850200,-157.20166700,2014-03-05 23:36:25,moby254,A2014064233500.L2_LAC.R0000031985_20N_20N_157W_157W.hdf_OCVAL.nc_14325_617709_B5.tgz,0.00000000,25,37,30.05,32.39,0.014,0.789,0.00954100,0.00719500,0.00485600,0.00132300,0.00088400,0.00074200,0.00001000,0.00003600,0.01237410,0.00922143,0.00607406,0.00218455,0.00152874,0.00139167,0.00011523,0.00011906,moby
617721,20.82211000,-157.20047500,2014-03-07 22:32:12,moby254,A2014066232000.L2_LAC.R0000031985_14325_617721.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,3151,28.09,50.03,0.027,3.813,0.01340600,0.01020000,0.00661000,0.00226600,0.00167500,0.00140500,0.00006600,0.00008500,0.01252717,0.00915557,0.00622557,0.00213290,0.00150696,0.00137957,0.00011434,0.00011655,moby
617751,20.82238000,-157.20077000,2014-03-14 00:40:01,moby254,A2014073002500.L2_LAC.R0000031985_20N_20N_157W_157W.hdf_OCVAL.nc_14325_617751_B5.tgz,0.00000000,25,-832,35.36,56.33,0.017,6.528,0.01302600,0.00956800,0.00610200,0.00202400,0.00145700,0.00122100,0.00005700,0.00003200,0.01320133,0.00971148,0.00621393,0.00217968,0.00152050,0.00138436,0.00012120,0.00012516,moby
617763,20.82201500,-157.20084800,2014-03-14 23:36:29,moby254,A2014073233000.L2_LAC.R0000031985_20N_20N_157W_157W.hdf_OCVAL.nc_14325_617763_B5.tgz,0.00000000,25,-326,26.50,42.01,0.023,4.941,0.01337700,0.01001300,0.00644300,0.00218300,0.00161000,0.00135700,0.00010500,0.00012200,0.01381730,0.01005558,0.00663166,0.00220623,0.00153909,0.00140136,0.00011833,0.00011901,moby
617787,20.82474300,-157.19848200,2014-04-30 22:32:11,moby254,A2014121002500.L2_LAC.R0000031985_14325_617787.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,6845,29.16,56.59,0.018,6.293,0.01329300,0.00988800,0.00640300,0.00230200,0.00166800,0.00138000,0.00009500,0.00007800,0.01187615,0.00886381,0.00582741,0.00207421,0.00145146,0.00132217,0.00010470,0.00010527,moby
617817,20.81716700,-157.19016700,2016-01-31 22:30:03,moby260,A2016031233000.L2_LAC.R0000032038_14331_617817.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,3626,39.94,41.78,0.010,6.194,0.01262300,0.00961600,0.00647500,0.00237100,0.00175700,0.00146700,0.00014600,0.00016900,0.00959572,0.00727793,0.00475228,0.00151850,0.00100508,0.00090219,0.00006101,0.00006391,moby
617823,20.81716700,-157.19016700,2016-02-07 22:35:05,moby260,A2016038233500.L2_LAC.R0000032038_14331_617823.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,3688,38.40,32.22,0.021,8.940,0.01016800,0.00769400,0.00553300,0.00191500,0.00143100,0.00116500,0.00018900,0.00021900,0.01218383,0.00879968,0.00583420,0.00212310,0.00148980,0.00135719,0.00012589,0.00013740,moby
617829,20.81716700,-157.19016700,2016-02-08 22:34:34,moby260,A2016040001500.L2_LAC.R0000032038_14331_617829.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,6292,42.89,49.99,0.018,3.670,0.01062600,0.00802400,0.00559800,0.00194300,0.00141700,0.00124300,0.00009500,0.00010200,0.01171146,0.00855435,0.00588791,0.00200430,0.00139582,0.00126925,0.00010876,0.00011687,moby
617841,20.81716700,-157.19016700,2016-02-09 22:35:02,moby260,A2016040232000.L2_LAC.R0000032038_20N_20N_157W_157W.hdf_OCVAL.nc_14331_617841_B5.tgz,0.00000000,25,2957,36.85,49.83,0.029,0.393,0.01075000,0.00827200,0.00568400,0.00195900,0.00144500,0.00122500,0.00006800,0.00006200,0.01228513,0.00926089,0.00631977,0.00217016,0.00152387,0.00139272,0.00012321,0.00012903,moby
617853,20.81149600,-157.18298400,2016-02-10 22:35:03,moby260,A2016042000500.L2_LAC.R0000032038_20N_20N_157W_157W.hdf_OCVAL.nc_14331_617853_B5.tgz,0.00000000,25,5524,40.72,32.28,0.012,1.514,0.01242300,0.00940200,0.00633200,0.00224700,0.00167600,0.00135000,0.00013800,0.00014700,0.01261277,0.00933905,0.00598732,0.00210179,0.00147780,0.00134662,0.00011792,0.00012353,moby
617877,20.81115300,-157.18324200,2016-02-13 00:40:04,moby260,A2016043235000.L2_LAC.R0000032038_20N_20N_157W_157W.hdf_OCVAL.nc_14331_617877_B5.tgz,0.00000000,25,-2710,38.70,7.03,0.016,3.032,0.01209500,0.00915400,0.00624400,0.00220200,0.00165100,0.00135100,0.00014600,0.00014900,0.01291974,0.00969697,0.00653033,0.00223292,0.00155921,0.00141955,0.00012575,0.00013116,moby
617889,20.80754800,-157.19234000,2016-02-15 22:35:06,moby260,A2016047002500.L2_LAC.R0000032038_20N_20N_157W_157W.hdf_OCVAL.nc_14331_617889_B5.tgz,0.00000000,25,6633,41.89,56.47,0.022,7.890,0.01182800,0.00892700,0.00608000,0.00207000,0.00152400,0.00131000,0.00012000,0.00012100,0.01260432,0.00939785,0.00613574,0.00217707,0.00153093,0.00140004,0.00013217,0.00014143,moby
617895,20.81716700,-157.19016700,2016-02-16 22:35:14,moby260,A2016047233000.L2_LAC.R0000032038_14331_617895.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,3318,35.09,41.91,0.015,10.610,0.01240000,0.00939600,0.00642300,0.00239700,0.00180500,0.00146800,0.00025000,0.00025300,0.01268178,0.00928396,0.00627006,0.00211574,0.00149298,0.00136024,0.00012742,0.00013831,moby
617907,20.81716700,-157.19016700,2016-02-17 22:35:03,moby260,A2016049001000.L2_LAC.R0000032038_20N_20N_157W_157W.hdf_OCVAL.nc_14331_617907_B5.tgz,0.00000000,25,5901,39.59,42.17,0.014,10.045,0.01197400,0.00902700,0.00631700,0.00236200,0.00177500,0.00146700,0.00022400,0.00025600,0.01193492,0.00872100,0.00576954,0.00205908,0.00144232,0.00131462,0.00012183,0.00013464,moby
617913,20.81716700,-157.19016700,2016-02-18 22:35:03,moby260,A2016049231500.L2_LAC.R0000032038_14331_617913.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,2598,33.53,56.08,0.028,7.966,0.01238000,0.00943100,0.00637300,0.00229900,0.00173800,0.00141600,0.00019800,0.00016700,0.01161350,0.00857937,0.00580119,0.00211048,0.00148419,0.00135501,0.00012458,0.00013593,moby
617925,20.80832000,-157.18856300,2016-02-19 22:34:34,moby260,A2016051000000.L2_LAC.R0000032038_20N_20N_157W_157W.hdf_OCVAL.nc_14331_617925_B5.tgz,0.00000000,25,5196,37.38,20.64,0.008,3.378,0.01163400,0.00883500,0.00615700,0.00220300,0.00164800,0.00135200,0.00015000,0.00015000,0.01201798,0.00898405,0.00619369,0.00213927,0.00151138,0.00137868,0.00012701,0.00013190,moby
617943,20.81716700,-157.19016700,2016-02-25 22:35:03,moby260,A2016056232000.L2_LAC.R0000032038_20N_20N_157W_157W.hdf_OCVAL.nc_14331_617943_B5.tgz,0.00000000,25,2971,31.62,49.63,0.014,5.685,0.01123300,0.00865900,0.00598500,0.00211200,0.00156000,0.00126200,0.00011500,0.00011900,0.00948045,0.00708435,0.00495316,0.00188155,0.00133561,0.00122102,0.00011488,0.00012030,moby
617961,20.80935000,-157.19036600,2016-03-04 22:34:34,moby260,A2016065001000.L2_LAC.R0000032038_20N_20N_157W_157W.hdf_OCVAL.nc_14331_617961_B5.tgz,0.00000000,25,5944,35.25,42.36,0.011,2.416,0.01331000,0.00997900,0.00653500,0.00220500,0.00158500,0.00128700,0.00009900,0.00012100,0.01302476,0.00953265,0.00630782,0.00209875,0.00146486,0.00133345,0.00011287,0.00011587,moby
617973,20.81716700,-157.19016700,2016-03-05 22:34:34,moby260,A2016065231500.L2_LAC.R0000032038_20N_20N_157W_157W.hdf_OCVAL.nc_14331_617973_B5.tgz,0.00000000,25,2640,28.05,55.97,0.016,1.636,0.01294100,0.00973900,0.00623400,0.00204700,0.00145700,0.00120700,0.00005000,0.00003800,0.01288811,0.00951341,0.00606421,0.00210868,0.00147218,0.00133974,0.00011136,0.00011364,moby
617985,20.81716700,-157.19016700,2016-03-06 22:35:03,moby260,A2016067000000.L2_LAC.R0000032038_20N_20N_157W_157W.hdf_OCVAL.nc_14331_617985_B5.tgz,0.00000000,25,5179,32.82,20.92,0.011,3.065,0.01400600,0.01047700,0.00681200,0.00237400,0.00177400,0.00146400,0.00014900,0.00015200,0.01314191,0.00971231,0.00635895,0.00210099,0.00146668,0.00133475,0.00011609,0.00011846,moby
618021,20.81716700,-157.19016700,2016-03-15 22:35:05,moby260,A2016075235500.L2_LAC.R0000032038_14331_618021.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,4816,29.48,7.57,0.012,2.904,0.01237100,0.00950800,0.00639000,0.00228500,0.00171300,0.00144200,0.00018600,0.00017900,0.01236906,0.00935731,0.00598867,0.00209892,0.00147224,0.00134134,0.00011283,0.00011509,moby
618051,20.82531500,-157.19671700,2016-03-21 00:40:03,moby260,A2016081001000.L2_LAC.R0000032038_20N_20N_157W_157W.hdf_OCVAL.nc_14331_618051_B5.tgz,0.00000000,25,-1570,31.50,42.55,0.008,5.671,0.01326600,0.00987500,0.00639900,0.00214900,0.00156900,0.00128000,0.00013000,0.00014400,0.01365168,0.00989633,0.00600688,0.00203817,0.00143541,0.00130812,0.00012026,0.00012339,moby
618069,20.82454200,-157.19534400,2016-04-01 00:39:33,moby260,A2016091235500.L2_LAC.R0000032038_14331_618069.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,-2631,25.87,8.30,0.010,1.047,0.01397800,0.01025500,0.00653700,0.00217400,0.00158800,0.00128500,0.00013000,0.00012600,0.01466539,0.01054686,0.00667767,0.00216661,0.00150424,0.00136801,0.00012184,0.00012501,moby
618105,20.81716700,-157.19016700,2016-04-12 22:35:07,moby260,A2016104002000.L2_LAC.R0000032038_14331_618105.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,6316,29.20,50.91,0.010,8.455,0.01384800,0.01026400,0.00669600,0.00225800,0.00163300,0.00130000,0.00018100,0.00016800,0.01298491,0.00951448,0.00628944,0.00208095,0.00145586,0.00132666,0.00011407,0.00011710,moby
618177,20.81716700,-157.19016700,2016-04-19 22:35:25,moby260,A2016111002500.L2_LAC.R0000032038_20N_20N_157W_157W.hdf_OCVAL.nc_14331_618177_B5.tgz,0.00000000,25,6668,29.90,57.09,0.013,4.959,0.01258500,0.00938500,0.00616700,0.00206200,0.00147900,0.00109200,0.00010100,0.00008600,0.01264494,0.00928864,0.00590853,0.00209426,0.00147618,0.00134545,0.00011903,0.00012079,moby
618195,20.80866300,-157.19062300,2016-04-21 22:35:23,moby260,A2016113001000.L2_LAC.R0000032038_20N_20N_157W_157W.hdf_OCVAL.nc_14331_618195_B5.tgz,0.00000000,25,5932,26.98,43.23,0.015,3.960,0.01201700,0.00914000,0.00618700,0.00217800,0.00161400,0.00132000,0.00011800,0.00011600,0.01172556,0.00869645,0.00595282,0.00208165,0.00147332,0.00134443,0.00011391,0.00011556,moby
618267,20.82703100,-157.19225400,2016-05-01 00:12:01,moby260,A2016122000500.L2_LAC.R0000032038_20N_20N_157W_157W.hdf_OCVAL.nc_14331_618267_B5.tgz,0.00000000,25,-244,24.90,33.50,0.011,5.531,0.01252300,0.00961000,0.00639600,0.00225400,0.00165800,0.00135000,0.00015000,0.00014900,0.01187316,0.00891915,0.00592818,0.00201424,0.00141980,0.00129470,0.00012686,0.00013085,moby
618333,20.81716700,-157.19016700,2016-05-23 22:35:21,moby260,A2016145001000.L2_LAC.R0000032038_14331_618333.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,5885,25.18,42.34,0.019,6.057,0.01279400,0.00966800,0.00632200,0.00208800,0.00151100,0.00121800,0.00010600,0.00012500,0.01203898,0.00890339,0.00566046,0.00201789,0.00141170,0.00128390,0.00010273,0.00010486,moby
618351,20.81716700,-157.19016700,2016-05-25 21:05:02,moby260,A2016147000000.L2_LAC.R0000032038_14331_618351.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,10564,22.24,20.74,0.014,3.321,0.01502400,0.01109000,0.00707100,0.00244300,0.00181900,0.00145000,0.00016400,0.00015700,0.01431629,0.01015536,0.00611166,0.00207530,0.00145035,0.00131937,0.00012223,0.00012177,moby
618405,20.82042200,-157.19980700,2016-06-02 00:12:01,moby260,A2016154000500.L2_LAC.R0000032038_20N_20N_157W_157W.hdf_OCVAL.nc_14331_618405_B5.tgz,0.00000000,25,-288,23.38,32.47,0.015,5.847,0.01448000,0.01073300,0.00700600,0.00257000,0.00192000,0.00161500,0.00021100,0.00019600,0.01277642,0.00929324,0.00614834,0.00205520,0.00143935,0.00130914,0.00012006,0.00012556,moby
618441,20.81716700,-157.19016700,2016-06-10 21:05:02,moby260,A2016163000000.L2_LAC.R0000032038_14331_618441.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,10559,21.58,20.74,0.011,5.779,0.01426800,0.01058400,0.00679200,0.00235100,0.00173800,0.00143800,0.00014000,0.00013800,0.01352105,0.00985235,0.00614379,0.00212478,0.00148613,0.00135204,0.00012016,0.00012332,moby
618477,20.81544400,-157.19894900,2016-06-18 00:12:01,moby260,A2016170000500.L2_LAC.R0000032038_14331_618477.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,-295,22.63,32.37,0.006,8.909,0.01467200,0.01111200,0.00725800,0.00268000,0.00203100,0.00166300,0.00024300,0.00023200,0.01333498,0.00979594,0.00609909,0.00208663,0.00146165,0.00133020,0.00012769,0.00013176,moby
618507,20.81716700,-157.19016700,2016-06-25 21:05:24,moby260,A2016177231500.L2_LAC.R0000032038_14331_618507.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,7961,11.06,56.08,0.050,7.488,0.01126400,0.00884800,0.00585500,0.00177600,0.00125100,0.00099300,0.00005100,0.00006600,0.01194998,0.00879526,0.00543897,0.00175400,0.00120126,0.00108742,0.00007553,0.00007860,moby
618531,20.81716700,-157.19016700,2016-07-08 22:35:01,moby260,A2016191002500.L2_LAC.R0000032038_20N_20N_157W_157W.hdf_OCVAL.nc_14331_618531_B5.tgz,0.00000000,25,6618,25.90,56.46,0.020,8.171,0.01183800,0.00912000,0.00616000,0.00224900,0.00167700,0.00137200,0.00013400,0.00012800,0.01103945,0.00858861,0.00575132,0.00212406,0.00150127,0.00137469,0.00012805,0.00013000,moby
618549,20.81801900,-157.20092300,2016-07-11 00:12:03,moby260,A2016193001000.L2_LAC.R0000032038_20N_20N_157W_157W.hdf_OCVAL.nc_14331_618549_B5.tgz,0.00000000,25,59,22.99,42.07,0.012,5.430,0.01107600,0.00870100,0.00597400,0.00215000,0.00159700,0.00133500,0.00011900,0.00011800,0.01110634,0.00874018,0.00607027,0.00215453,0.00152130,0.00138654,0.00013014,0.00013352,moby
618555,20.81716700,-157.19016700,2016-07-11 21:07:12,moby260,A2016193231500.L2_LAC.R0000032038_14331_618555.hdf_OCVAL.nc_valtarg_B5.tgz,0.00000000,25,7845,10.20,56.18,0.027,2.623,0.01237900,0.00970500,0.00644700,0.00236700,0.00176000,0.00142900,0.00013600,0.00010800,0.01197300,0.00917550,0.00599653,0.00217006,0.00152157,0.00138524,0.00012909,0.00013251,moby
618567,20.82342600,-157.19869100,2016-07-12 22:35:03,moby260,A2016195000000.L2_LAC.R0000032038_20N_20N_157W_157W.hdf_OCVAL.nc_14331_618567_B5.tgz,0.00000000,25,5142,20.09,20.45,0.033,4.612,0.01250800,0.00957500,0.00644000,0.00224400,0.00162400,0.00131800,0.00010300,0.00010300,0.01308688,0.00985812,0.00668126,0.00230859,0.00161434,0.00146712,0.00012851,0.00013039,moby
618591,20.82248200,-157.19920600,2016-07-19 00:12:03,moby260,A2016200232000.L2_LAC.R0000032038_20N_20N_157W_157W.hdf_OCVAL.nc_14331_618591_B5.tgz,0.00000000,25,-2883,11.42,49.92,0.008,2.928,0.01099300,0.00880700,0.00603000,0.00214500,0.00157400,0.00127900,0.00010000,0.00010800,0.01135879,0.00874673,0.00577145,0.00211157,0.00148810,0.00135532,0.00012699,0.00012778,moby
618603,20.82007900,-157.20023600,2016-07-19 22:35:22,moby260,A2016202000500.L2_LAC.R0000032038_20N_20N_157W_157W.hdf_OCVAL.nc_14331_618603_B5.tgz,0.00000000,25,5487,21.42,32.18,0.015,1.174,0.01109800,0.00864600,0.00592400,0.00209500,0.00151400,0.00122200,0.00006300,0.00009200,0.01022628,0.00787603,0.00547117,0.00203384,0.00143261,0.00130377,0.00010662,0.00010744,moby
618633,20.80771900,-157.19122400,2016-08-05 00:12:03,moby260,A2016218000500.L2_LAC.R0000032038_20N_20N_157W_157W.hdf_OCVAL.nc_14331_618633_B5.tgz,0.00000000,25,-315,22.10,32.27,0.009,6.312,0.01450500,0.01089900,0.00709100,0.00256900,0.00191800,0.00157800,0.00022200,0.00021400,0.01335432,0.00987858,0.00621091,0.00214689,0.00150702,0.00137331,0.00013221,0.00013630,moby
618675,20.80797700,-157.18684700,2016-08-10 00:12:02,moby260,A2016223002500.L2_LAC.R0000032038_20N_20N_157W_157W.hdf_OCVAL.nc_14331_618675_B5.tgz,0.00000000,25,788,26.88,56.46,0.012,5.228,0.01447600,0.01042100,0.00661200,0.00225900,0.00167400,0.00137200,0.00012100,0.00010300,0.01432096,0.01018764,0.00657869,0.00218739,0.00153628,0.00139875,0.00013571,0.00013913,moby
